id,weight,year,sex,age,age_grp,region,gor,mastat,hushop,hhsize,lstage,nkids,parent,ch03,ch45,ch69,ch1015,qual,jbstat,jbrgsc,hoh,jbstathoh,fihhyr2,fihhyr_a,dfihhyr,dfihhyr_a,dfihhyrchg,dfihhyrchg_a,us,ustot,ustot_a,ustot_grp5,ustoty_a,ustotdy_a,ustoty_grp5,ustotdy_grp5,xpus,xpus_a,xpusy_a,xpusy_grp5,usn,usa,usb,usc,usd,use,usg,ush,usi,usj,tenure,tenure_grp2,tenure_grp3,huresp,hsval,hsval_a,reshsfall,mghave,intmg,mg1tot,mg1tot_a,mg1tot_grp5,mg1toty_a,mg1totdy_a,nequity,xpmg,xpmg_a,xpmgy_a,xpmgdy_a,xpmgy_grp5,xpmgdy_grp5,fixmg,fixmg09,fixpmg_a,fnxpmg_a,fixpmg09,fnxpmg09,changepmg,changepmg_a,fxuse1,fxuse2,fxuse3,fxuse4,fxuse5,fxuse6,pmguse1,pmguse2,pmguse3,pmguse4,pmguse5,pmguse6,pmguse7,pmguse8,xphsdf,xphpdf,billscc,xphdr1,xphdr2,xphdr3,xphdr4,xphdr5,xphdr6,xphdr7,xphdr8,xphdr9,xphdr10,xphdr11,xphdr12,xphdr13,xphdr14,xphdr15,xphdd1,xphdd2,xphdd3,xphdd4,xphdd5,xphdd6,xphdd7,xphdd8,xphdd9,xphdd10,xphdd11,xphdd12,xphdd13,xphdd14,hscntcr1,hscntcr2,hscntcr,hscrchg,saveamount,saveamount_a,saving,saving11,savebcs,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs13,desave11bcs1,desave11bcs2,desave11bcs3,desave11bcs4,desave11bcs5,desave11bcs6,save11bcs1,save11bcs2,save11bcs3,save11bcs4,save11bcs5,save11bcs6,save11bcs7,save11bcs8,save11bcs9,save11bcs10,save11bcs11,save11bcs12,spend,nvesttot,nvesttot_a,othassets,debtconc,debtconc_act1,debtconc_act2,debtconc_act3,debtconc_act4,debtconc_act5,debtconc_act6,debtconc_act7,chdebtconc,pubsecty,fisc_conc1,fisc_conc2,fisc_conc3,fisc_conc4,fisc_conc5,fisc_conc6,fisc_conc7,fisc_conc8,fisc_conc9,fisc_act1,fisc_act2,fisc_act3,fisc_act4,fisc_act5,fisc_act6,fisc_act7,fisc_act8,fisc_act9,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact6,fisc_impact7,fisc_impact8,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act5,fisc11_act6,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc6,fisc11_conc7,fisc11_conc8,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact5,fisc_likact6,forebearsec1,forebearsec2,forebearsec3,forebearsec4,forebearsec5,forebearsec6,forebearsec7,forebearsec8,forebeareffsec,brrise,forebearunsec1,forebearunsec2,forebearunsec3,forebearunsec4,forebearunsec5,forebeareffunsec,uncert,uncertch
1604,0.799,2011,male,21,18-24,South West,south east,never married,no,3,single,refused,no,no,no,no,no,bachelor degree or equivalent (=nvq4),in paid employ,C1,no,in paid employ,not applicable,not applicable,don't know,don't know,up £50-£100,75,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,don't know,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,"£1,000-£1,499",1250,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,good idea,more certain
1683,0.746,2011,male,72,65+,South East,eastern,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,other,retired,C2,yes,retired,"£6,500-£7,499",7000,<£200,100,down £50-£100,-75,yes,"£2,000-2,499",2250,"£1,000-£4,999",0.321428567171,1.875,0.25-0.5,>1,don't know,don't know,not applicable,not applicable,1,no,no,no,no,no,no,no,no,yes,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,don't know,somewhat,"keeping up, constant struggle",,,,,,,,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,,,,yes,no,yes,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,no,yes,no,no,no,I would be behind on my loan payments,vague idea,no change
1023,1.463,2011,female,43,35-44,North West,north west,marrried or couple,no,5+,family,2,yes,no,yes,yes,no,gcse/o-level/cse,in paid employ,C1,no,in paid employ,not applicable,not applicable,"£2,000-£2,999",2500,down >£100,-150,yes,"£8,500-8,999",8750,"£5,000-£9,999",not applicable,0.291666656733,not applicable,0.25-0.5,£210-£219,375,not applicable,not applicable,3,no,yes,yes,no,no,no,yes,no,no,mortgagor,owner,mortgagor,yes,"£100,000-£109,999",212500,,yes,fixed,"£130,000-£149,999",140000,"£90,000-£149,999",not applicable,4.66666650772,,"£1,000-£1,249",1125,not applicable,0.449999988079,not applicable,0.35-0.5,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£250-£299,275,,Increase by £200-£299 a month,,,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,"£15,000 - £17,499",16250,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,no,no,no,no,yes,,good idea,no change
861,0.556,2011,female,21,18-24,W Midlands,north west,never married,no,4,single,0,no,no,no,no,no,a-level or equivalent (=nvq3),FT student,C1,no,in paid employ,not applicable,not applicable,don't know,don't know,down £50-£100,-75,yes,">£30,000",40000,">£20,000",not applicable,not applicable,not applicable,not applicable,<£10,5,not applicable,not applicable,4,no,no,yes,no,no,no,yes,yes,yes,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,somewhat,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,no,yes,no,,,,no,no,no,the same,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,000 - £5,999",5500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,no,no,no,no,yes,,no idea,no change
1971,0.59,2011,female,62,55-64,Scotland,scotland,marrried or couple,no,2,post family,0,no,no,no,no,no,other,retired,C1,no,in paid employ,not applicable,not applicable,don't know,don't know,down £50-£100,-75,yes,"£1,000-1,499",1250,"£1,000-£4,999",not applicable,not applicable,not applicable,not applicable,£70-£79,75,not applicable,not applicable,1,no,no,no,no,no,no,yes,no,no,mortgagor,owner,mortgagor,yes,"£50,000-£59,999",87500,,yes,fixed,don't know,don't know,not applicable,not applicable,not applicable,,£150-£199,175,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,somewhat,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,£50-£99,75,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,000 - £4,999",4500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,no,no,no,no,no,no,no,yes,,,no,no,no,no,yes,,good idea,no change
326,0.774,2011,female,31,25-34,E Midlands,west midlands,marrried or couple,yes,3,family,1,yes,no,yes,no,no,bachelor degree or equivalent (=nvq4),in paid employ,C1,yes,in paid employ,"£50,000-£74,999",62500,£300-£399,350,no change,0,yes,"£5,000-5,499",5250,"£5,000-£9,999",0.083999998868,1.25,<0.25,>1,£200-£209,325,0.062399998307,0.05-0.1,2,no,yes,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,no,not applicable,not applicable,,yes,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,no,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,the same,£100-£149,125,,Increase by £300 or more a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,,"£20,000 - £24,999",22500,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,,£150-199,no,no,no,no,yes,,good idea,no change
1090,0.543,2011,male,41,35-44,North,north east,widowed/divorced/separated,yes,3,family,1,yes,no,no,no,yes,bachelor degree or equivalent (=nvq4),something else,C2,no,in paid employ,"£17,500-£24,999",21250,£200-£299,250,down >£100,-150,yes,"£1,500-1,999",1750,"£1,000-£4,999",0.082352943718,0.583333313465,<0.25,0.5-0.75,£100-£109,110,0.06211764738,0.05-0.1,3,no,yes,no,yes,no,no,yes,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,somewhat,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,yes,no,yes,not applicable,£100-£149,125,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,no,no,no,no,yes,,good idea,no change
1722,0.889,2011,female,76,65+,Scotland,scotland,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,no formal qualifications,retired,E,yes,retired,"£9,500-£11,499",10500,<£200,100,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,don't know,no,not applicable,not applicable,£25-£49,37.5,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,000 - £1,999",1500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,yes,yes,no,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,,,,,,,,,,,,,,,,,no idea,no change
317,1.043,2011,female,50,45-54,North,north east,marrried or couple,no,4,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,C2,yes,in paid employ,"£50,000-£74,999",62500,600-£699,650,down >£100,-150,yes,"£2,500-2,999",2750,"£1,000-£4,999",0.043999999762,0.352564096451,<0.25,0.25-0.5,£150-£159,210,0.040320001543,<0.05,1,no,yes,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£140,000-£149,999",325000,,yes,fixed,"£50,000-£59,999",55000,"£30,000-£59,999",0.879999995232,7.05128192902,,£550-£599,575,0.110399998724,0.884615361691,0.1-0.2,>0.5,,,,,,,,,,,,,,,,,,,,,,,no,somewhat,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,harder,150-£199,175,,Decrease by £50-£99 a month,,,,,,,,,,,,,,,No,Yes,No,No,No,No,,,,,,,,,,,,,,£500-£999,750,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,,,no,no,no,no,yes,,vague idea,less certain
753,0.279,2011,male,64,55-64,E Anglia,eastern,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,no formal qualifications,retired,E,yes,retired,"£6,500-£7,499",7000,<£200,100,no change,0,yes,don't know,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,don't know,not applicable,not applicable,1,no,no,no,yes,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£25-£49,37.5,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,no,no,no,no,yes,,good idea,no change
984,2.105,2011,female,65,65+,South East,south east,marrried or couple,yes,2,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),self employed,A,yes,self employed,"£40,000-£49,999",45000,"£4,000-£4,999",4500,up >£100,150,yes,"£2,000-2,499",2250,"£1,000-£4,999",0.050000000745,0.041666667908,<0.25,<0.25,<£10,5,0.001333333319,<0.05,1,no,no,yes,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,harder,none,0,,Increase by £150-£199 a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,">=£150,000",175000,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,,,,,,,,,,,no,no,no,no,yes,,good idea,more certain
311,0.611,2011,female,76,65+,North,north east,marrried or couple,yes,2,post family,0,no,no,no,no,no,no formal qualifications,retired,C1,yes,retired,"£17,500-£24,999",21250,600-£699,650,up £50-£100,75,yes,"£1,500-1,999",1750,"£1,000-£4,999",0.082352943718,0.224358975887,<0.25,<0.25,£80-£89,85,0.048000000417,<0.05,1,no,yes,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£100-£149,125,,Increase by £50-£99 a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,"£1,000 - £1,999",1500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,no,no,no,no,yes,,good idea,no change
308,0.732,2011,female,60,55-64,Scotland,scotland,marrried or couple,yes,3,post family,0,no,no,no,no,no,other,in paid employ,C1,yes,in paid employ,don't know,don't know,don't know,don't know,don't know,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,mortgagor,owner,mortgagor,yes,"£70,000-£79,999",137500,,yes,base rate tracker,don't know,don't know,not applicable,not applicable,not applicable,,£150-£199,175,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,not applicable,don't know,,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,Dont know,,,,,,,vague idea,no change
713,0.876,2011,female,62,55-64,Scotland,scotland,marrried or couple,yes,2,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),retired,B,yes,retired,"£25,000-£29,999",27500,600-£699,650,up <£50,25,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"have financial problems, fallen behind with many",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£100,000 - £149,999",125000,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,good idea,no change
112,1.006,2011,male,56,55-64,Wales,south west,widowed/divorced/separated,yes,2,post family,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,C1,yes,in paid employ,"£6,500-£7,499",7000,£200-£299,250,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£110,000-£119,999",237500,,yes,variable,"£40,000-£49,999",45000,"£30,000-£59,999",6.42857122421,15,,£250-£299,275,0.471428573132,1.10000002384,0.35-0.5,>0.5,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,yes,no,no,no,no,no,no,no,no,,,,no,no,no,not applicable,none,0,,Decrease by £300 or more a month,,,,,,,,,,,,,,,No,Yes,No,No,No,No,,,,,,,,,,,,,,"£3,000 - £3,999",3500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,I would be behind on my mortgage payments by 6 months or more of payments ,£300-399,,,,,,,no idea,less certain
114,0.434,2011,male,74,65+,E Midlands,east midlands,widowed/divorced/separated,no,1,post family,0,no,no,no,no,no,no formal qualifications,retired,E,yes,retired,refused,refused,refused,refused,no change,0,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,0,no,no,no,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,,,,yes,no,yes,not applicable,<=25,12.5,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,no idea,no change
693,1.112,2011,female,45,45-54,South West,south west,marrried or couple,no,4,family,2,yes,no,no,yes,yes,bachelor degree or equivalent (=nvq4),in paid employ,C1,yes,in paid employ,"£50,000-£74,999",62500,£500-£599,550,down >£100,-150,yes,">£30,000",40000,">£20,000",0.639999985695,6.06060600281,0.5-0.75,>1,£240-£249,550,0.105599999428,0.1-0.2,3,yes,yes,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£90,000-£99,999",187500,,yes,base rate tracker,"£150,000-£169,999",160000,">£150,000",2.55999994278,24.2424240112,,£450-£499,475,0.091200001538,0.863636374474,<0.1,>0.5,,,,,,,,,,,,,,,,,,,,,,,no,heavy,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,yes,no,no,no,no,,,,yes,no,yes,the same,£200-£249,225,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£15,000 - £17,499",16250,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,£600-699,no,no,no,no,yes,,good idea,less certain
299,1.543,2011,female,37,35-44,Scotland,scotland,marrried or couple,no,2,pre family,0,no,no,no,no,no,other,in paid employ,C1,no,in paid employ,not applicable,not applicable,"£1,400-£1,599",1500,up £50-£100,75,yes,<£200,100,"<£1,000",not applicable,0.00555555569,not applicable,<0.25,£50-£59,55,not applicable,not applicable,2,no,no,yes,no,no,no,no,no,yes,mortgagor,owner,mortgagor,yes,"£90,000-£99,999",187500,,yes,variable,"£100,000-£109,999",105000,"£90,000-£149,999",not applicable,5.83333349228,,£500-£549,525,not applicable,0.34999999404,not applicable,0.2-0.35,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,£200-£249,225,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£30,000 - £34,999",32500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,£500-599,no,no,no,no,yes,,good idea,more certain
460,1.116,2011,male,57,55-64,North West,north west,widowed/divorced/separated,yes,3,family,1,no,no,no,yes,no,no formal qualifications,self employed,C2,no,in paid employ,"£15,500-£17,499",16500,<£200,100,up <£50,25,yes,£500-999,750,"<£1,000",0.045454546809,0.625,<0.25,0.5-0.75,£90-£99,95,0.069090910256,0.05-0.1,1,no,no,no,yes,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£50,000-£59,999",87500,,yes,fixed,don't know,don't know,not applicable,not applicable,not applicable,,don't know,don't know,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,,Increase by £50-£99 a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,<£500,250,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,,no,no,no,no,yes,,no idea,no change
1746,1.204,2011,male,19,18-24,Scotland,scotland,never married,no,5+,single,0,no,no,no,no,no,a-level or equivalent (=nvq3),FT student,C1,no,self employed,not applicable,not applicable,don't know,don't know,don't know,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,mortgagor,owner,mortgagor,no,not applicable,not applicable,,yes,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,don't know,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,don't know,,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,no idea,no change
116,0.688,2011,male,86,65+,E Midlands,east midlands,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,no formal qualifications,retired,D,yes,retired,"£7,500-£9,499",8500,<£200,100,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,don't know,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,,Decrease by £100-£149 a month,,,,,,,,,,,,,,,No,Yes,No,No,No,No,,,,,,,,,,,,,,<£500,250,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,no idea,less certain
